orderId,customerId,item,quantity
TX.VAL.MRCH.R6.ZS,ECS,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,ECS,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,ECS,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,ECS,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,ECS,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,ECS,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,ECS,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,ECS,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,ECS,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,ECS,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,ECS,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,ECS,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,ECS,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,ECS,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,ECS,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,ECS,Merchandise trade (% of GDP),1960
IT.CEL.SETS,ECS,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,ECS,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,ECS,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,ECS,"Mortality rate, adult, male (per 1,000 male adults)",1960
DC.DAC.AUTL.CD,ECS,"Net bilateral aid flows from DAC donors, Austria (current US$)",1960
DC.DAC.BELL.CD,ECS,"Net bilateral aid flows from DAC donors, Belgium (current US$)",1960
DC.DAC.CANL.CD,ECS,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.DNKL.CD,ECS,"Net bilateral aid flows from DAC donors, Denmark (current US$)",1960
DC.DAC.CECL.CD,ECS,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1960
DC.DAC.FRAL.CD,ECS,"Net bilateral aid flows from DAC donors, France (current US$)",1960
DC.DAC.DEUL.CD,ECS,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,ECS,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,ECS,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.KORL.CD,ECS,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",1960
DC.DAC.NLDL.CD,ECS,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1960
DC.DAC.NORL.CD,ECS,"Net bilateral aid flows from DAC donors, Norway (current US$)",1960
DC.DAC.PRTL.CD,ECS,"Net bilateral aid flows from DAC donors, Portugal (current US$)",1960
DC.DAC.SWEL.CD,ECS,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.CHEL.CD,ECS,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1960
DC.DAC.TOTL.CD,ECS,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,ECS,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,ECS,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.PC.ZS,ECS,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,ECS,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,ECS,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,ECS,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,ECS,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,ECS,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,ECS,Population in the largest city (% of urban population),1960
EN.URB.MCTY.TL.ZS,ECS,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,ECS,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,ECS,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,ECS,"Population, female (% of total)",1960
SP.POP.TOTL,ECS,"Population, total",1960
SP.RUR.TOTL,ECS,Rural population,1960
SP.RUR.TOTL.ZS,ECS,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,ECS,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,ECS,"Survival to age 65, male (% of cohort)",1960
NE.TRD.GNFS.ZS,ECS,Trade (% of GDP),1960
SP.URB.TOTL,ECS,Urban population,1960
SP.URB.TOTL.IN.ZS,ECS,Urban population (% of total),1960
SP.ADO.TFRT,ECA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,ECA,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,ECA,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,ECA,"Age dependency ratio, young (% of working-age population)",1960
EG.USE.COMM.CL.ZS,ECA,Alternative and nuclear energy (% of total energy use),1960
MS.MIL.XPRT.KD,ECA,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,ECA,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,ECA,"Birth rate, crude (per 1,000 people)",1960
EN.CO2.ETOT.ZS,ECA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",1960
EN.ATM.CO2E.GF.ZS,ECA,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,ECA,CO2 emissions from liquid fuel consumption (% of total),1960
EN.CO2.MANF.ZS,ECA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),1960
EN.CO2.OTHX.ZS,ECA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",1960
EN.CO2.BLDG.ZS,ECA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),1960
EN.ATM.CO2E.SF.ZS,ECA,CO2 emissions from solid fuel consumption (% of total),1960
EN.CO2.TRAN.ZS,ECA,CO2 emissions from transport (% of total fuel combustion),1960
EN.ATM.CO2E.EG.ZS,ECA,CO2 intensity (kg per kg of oil equivalent energy use),1960
EG.USE.CRNW.ZS,ECA,Combustible renewables and waste (% of total energy),1960
SP.DYN.CDRT.IN,ECA,"Death rate, crude (per 1,000 people)",1960
EG.ELC.LOSS.ZS,ECA,Electric power transmission and distribution losses (% of output),1960
EG.ELC.RNWX.KH,ECA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",1960
EG.IMP.CONS.ZS,ECA,"Energy imports, net (% of energy use)",1960
SP.DYN.TFRT.IN,ECA,"Fertility rate, total (births per woman)",1960
EG.USE.COMM.FO.ZS,ECA,Fossil fuel energy consumption (% of total),1960
SM.POP.TOTL,ECA,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,ECA,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,ECA,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,ECA,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.WL.CD,ECA,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,ECA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,ECA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,ECA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,ECA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,ECA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,ECA,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,ECA,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,ECA,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,ECA,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.WL.CD,ECA,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,ECA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,ECA,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,ECA,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,ECA,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,ECA,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,ECA,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,ECA,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,ECA,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,ECA,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,ECA,Merchandise trade (% of GDP),1960
IT.CEL.SETS,ECA,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,ECA,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,ECA,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,ECA,"Mortality rate, adult, male (per 1,000 male adults)",1960
DC.DAC.AUTL.CD,ECA,"Net bilateral aid flows from DAC donors, Austria (current US$)",1960
DC.DAC.BELL.CD,ECA,"Net bilateral aid flows from DAC donors, Belgium (current US$)",1960
DC.DAC.CANL.CD,ECA,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.DNKL.CD,ECA,"Net bilateral aid flows from DAC donors, Denmark (current US$)",1960
DC.DAC.CECL.CD,ECA,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1960
DC.DAC.FRAL.CD,ECA,"Net bilateral aid flows from DAC donors, France (current US$)",1960
DC.DAC.DEUL.CD,ECA,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,ECA,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,ECA,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.KORL.CD,ECA,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",1960
DC.DAC.NLDL.CD,ECA,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1960
DC.DAC.NORL.CD,ECA,"Net bilateral aid flows from DAC donors, Norway (current US$)",1960
DC.DAC.PRTL.CD,ECA,"Net bilateral aid flows from DAC donors, Portugal (current US$)",1960
DC.DAC.SWEL.CD,ECA,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.CHEL.CD,ECA,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1960
DC.DAC.TOTL.CD,ECA,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,ECA,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,ECA,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.PC.ZS,ECA,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,ECA,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,ECA,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,ECA,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,ECA,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,ECA,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,ECA,Population in the largest city (% of urban population),1960
EN.URB.MCTY.TL.ZS,ECA,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,ECA,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,ECA,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,ECA,"Population, female (% of total)",1960
SP.POP.TOTL,ECA,"Population, total",1960
SP.RUR.TOTL,ECA,Rural population,1960
SP.RUR.TOTL.ZS,ECA,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,ECA,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,ECA,"Survival to age 65, male (% of cohort)",1960
SP.URB.TOTL,ECA,Urban population,1960
SP.URB.TOTL.IN.ZS,ECA,Urban population (% of total),1960
SP.ADO.TFRT,EUU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,EUU,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,EUU,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,EUU,"Age dependency ratio, young (% of working-age population)",1960
EG.USE.COMM.CL.ZS,EUU,Alternative and nuclear energy (% of total energy use),1960
MS.MIL.XPRT.KD,EUU,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,EUU,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,EUU,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,EUU,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,EUU,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,EUU,CO2 emissions (metric tons per capita),1960
EN.CO2.ETOT.ZS,EUU,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",1960
EN.ATM.CO2E.GF.ZS,EUU,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,EUU,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,EUU,CO2 emissions from liquid fuel consumption (kt),1960
EN.CO2.MANF.ZS,EUU,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),1960
EN.CO2.OTHX.ZS,EUU,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",1960
EN.CO2.BLDG.ZS,EUU,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),1960
EN.ATM.CO2E.SF.ZS,EUU,CO2 emissions from solid fuel consumption (% of total),1960
EN.CO2.TRAN.ZS,EUU,CO2 emissions from transport (% of total fuel combustion),1960
EN.ATM.CO2E.EG.ZS,EUU,CO2 intensity (kg per kg of oil equivalent energy use),1960
EG.USE.CRNW.ZS,EUU,Combustible renewables and waste (% of total energy),1960
SP.DYN.CDRT.IN,EUU,"Death rate, crude (per 1,000 people)",1960
EG.USE.ELEC.KH.PC,EUU,Electric power consumption (kWh per capita),1960
EG.ELC.LOSS.ZS,EUU,Electric power transmission and distribution losses (% of output),1960
EG.ELC.COAL.ZS,EUU,Electricity production from coal sources (% of total),1960
EG.ELC.HYRO.ZS,EUU,Electricity production from hydroelectric sources (% of total),1960
EG.ELC.NGAS.ZS,EUU,Electricity production from natural gas sources (% of total),1960
EG.ELC.NUCL.ZS,EUU,Electricity production from nuclear sources (% of total),1960
EG.ELC.PETR.ZS,EUU,Electricity production from oil sources (% of total),1960
EG.ELC.FOSL.ZS,EUU,"Electricity production from oil, gas and coal sources (% of total)",1960
EG.ELC.RNWX.ZS,EUU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1960
EG.ELC.RNWX.KH,EUU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",1960
EG.IMP.CONS.ZS,EUU,"Energy imports, net (% of energy use)",1960
EG.USE.PCAP.KG.OE,EUU,Energy use (kg of oil equivalent per capita),1960
NE.EXP.GNFS.ZS,EUU,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.KD,EUU,Exports of goods and services (constant 2005 US$),1960
NE.EXP.GNFS.CD,EUU,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,EUU,External balance on goods and services (% of GDP),1960
SP.DYN.TFRT.IN,EUU,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,EUU,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,EUU,Fixed telephone subscriptions (per 100 people),1960
EG.USE.COMM.FO.ZS,EUU,Fossil fuel energy consumption (% of total),1960
NY.GDP.MKTP.KD,EUU,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,EUU,GDP at market prices (current US$),1960
NY.GDP.PCAP.KD,EUU,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.CD,EUU,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,EUU,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.KD,EUU,General government final consumption expenditure (constant 2005 US$),1960
NE.CON.GOVT.CD,EUU,General government final consumption expenditure (current US$),1960
NY.GDY.TOTL.KD,EUU,Gross domestic income (constant 2005 US$),1960
NE.DAB.TOTL.KD,EUU,Gross national expenditure (constant 2005 US$),1960
NE.DAB.TOTL.CD,EUU,Gross national expenditure (current US$),1960
NE.IMP.GNFS.ZS,EUU,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.KD,EUU,Imports of goods and services (constant 2005 US$),1960
NE.IMP.GNFS.CD,EUU,Imports of goods and services (current US$),1960
SM.POP.TOTL.ZS,EUU,International migrant stock (% of population),1960
SM.POP.TOTL,EUU,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,EUU,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,EUU,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,EUU,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,EUU,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,EUU,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,EUU,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,EUU,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,EUU,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,EUU,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,EUU,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,EUU,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,EUU,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,EUU,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,EUU,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,EUU,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,EUU,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,EUU,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,EUU,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,EUU,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,EUU,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,EUU,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,EUU,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,EUU,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,EUU,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,EUU,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,EUU,Merchandise trade (% of GDP),1960
IT.CEL.SETS,EUU,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,EUU,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,EUU,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,EUU,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.DYN.IMRT.IN,EUU,"Mortality rate, infant (per 1,000 live births)",1960
SH.DYN.MORT,EUU,"Mortality rate, under-5 (per 1,000)",1960
DC.DAC.CANL.CD,EUU,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.TOTL.CD,EUU,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,EUU,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,EUU,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.PC.ZS,EUU,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,EUU,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,EUU,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,EUU,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,EUU,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,EUU,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,EUU,Population in the largest city (% of urban population),1960
EN.URB.MCTY.TL.ZS,EUU,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,EUU,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,EUU,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,EUU,"Population, female (% of total)",1960
SP.POP.TOTL,EUU,"Population, total",1960
SP.RUR.TOTL,EUU,Rural population,1960
SP.RUR.TOTL.ZS,EUU,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,EUU,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,EUU,"Survival to age 65, male (% of cohort)",1960
NE.TRD.GNFS.ZS,EUU,Trade (% of GDP),1960
IP.TMK.NRES,EUU,"Trademark applications, direct nonresident",1960
IP.TMK.RESD,EUU,"Trademark applications, direct resident",1960
IP.TMK.TOTL,EUU,"Trademark applications, total",1960
SP.URB.TOTL,EUU,Urban population,1960
SP.URB.TOTL.IN.ZS,EUU,Urban population (% of total),1960
SP.ADO.TFRT,FCS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,FCS,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,FCS,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,FCS,"Age dependency ratio, young (% of working-age population)",1960
MS.MIL.XPRT.KD,FCS,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,FCS,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,FCS,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KT,FCS,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,FCS,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,FCS,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,FCS,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,FCS,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,FCS,CO2 emissions from solid fuel consumption (% of total),1960
SP.DYN.CDRT.IN,FCS,"Death rate, crude (per 1,000 people)",1960
SP.DYN.TFRT.IN,FCS,"Fertility rate, total (births per woman)",1960
SH.MED.BEDS.ZS,FCS,"Hospital beds (per 1,000 people)",1960
SM.POP.TOTL.ZS,FCS,International migrant stock (% of population),1960
SM.POP.TOTL,FCS,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,FCS,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,FCS,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,FCS,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,FCS,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,FCS,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,FCS,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,FCS,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,FCS,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,FCS,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,FCS,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,FCS,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,FCS,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.WR.ZS,FCS,Merchandise exports to developing economies within region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,FCS,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,FCS,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,FCS,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,FCS,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,FCS,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R3.ZS,FCS,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,FCS,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,FCS,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,FCS,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,FCS,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.WR.ZS,FCS,Merchandise imports from developing economies within region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,FCS,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,FCS,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,FCS,Merchandise trade (% of GDP),1960
IT.CEL.SETS,FCS,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,FCS,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,FCS,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,FCS,"Mortality rate, adult, male (per 1,000 male adults)",1960
DC.DAC.BELL.CD,FCS,"Net bilateral aid flows from DAC donors, Belgium (current US$)",1960
DC.DAC.CANL.CD,FCS,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
