orderId,customerId,item,quantity
FI.RES.TOTL.CD,SLV,"Total reserves (includes gold, current US$)",1960
FI.RES.XGLD.CD,SLV,Total reserves minus gold (current US$),1960
SP.URB.TOTL,SLV,Urban population,1960
SP.URB.TOTL.IN.ZS,SLV,Urban population (% of total),1960
SP.URB.GROW,SLV,Urban population growth (annual %),1960
SP.ADO.TFRT,GNQ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,GNQ,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,GNQ,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,GNQ,"Age dependency ratio, young (% of working-age population)",1960
SP.DYN.CBRT.IN,GNQ,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KT,GNQ,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,GNQ,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,GNQ,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,GNQ,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,GNQ,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,GNQ,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,GNQ,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,GNQ,CO2 emissions from solid fuel consumption (kt),1960
SP.DYN.CDRT.IN,GNQ,"Death rate, crude (per 1,000 people)",1960
PA.NUS.ATLS,GNQ,DEC alternative conversion factor (LCU per US$),1960
SP.DYN.TFRT.IN,GNQ,"Fertility rate, total (births per woman)",1960
SH.MED.BEDS.ZS,GNQ,"Hospital beds (per 1,000 people)",1960
SM.POP.TOTL.ZS,GNQ,International migrant stock (% of population),1960
SM.POP.TOTL,GNQ,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,GNQ,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,GNQ,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,GNQ,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,GNQ,Merchandise exports (current US$),1960
TM.VAL.MRCH.CD.WT,GNQ,Merchandise imports (current US$),1960
IT.CEL.SETS,GNQ,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,GNQ,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,GNQ,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,GNQ,"Mortality rate, adult, male (per 1,000 male adults)",1960
PA.NUS.FCRF,GNQ,"Official exchange rate (LCU per US$, period average)",1960
SH.MED.PHYS.ZS,GNQ,"Physicians (per 1,000 people)",1960
SP.POP.65UP.TO.ZS,GNQ,Population ages 65 and above (% of total),1960
SP.POP.GROW,GNQ,Population growth (annual %),1960
SP.POP.0014.TO.ZS,GNQ,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,GNQ,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,GNQ,"Population, female (% of total)",1960
SP.POP.TOTL,GNQ,"Population, total",1960
SP.RUR.TOTL,GNQ,Rural population,1960
SP.RUR.TOTL.ZS,GNQ,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,GNQ,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,GNQ,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,GNQ,"Survival to age 65, male (% of cohort)",1960
SP.URB.TOTL,GNQ,Urban population,1960
SP.URB.TOTL.IN.ZS,GNQ,Urban population (% of total),1960
SP.URB.GROW,GNQ,Urban population growth (annual %),1960
SP.ADO.TFRT,ERI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,ERI,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,ERI,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,ERI,"Age dependency ratio, young (% of working-age population)",1960
SP.DYN.CBRT.IN,ERI,"Birth rate, crude (per 1,000 people)",1960
SP.DYN.CDRT.IN,ERI,"Death rate, crude (per 1,000 people)",1960
SP.DYN.TFRT.IN,ERI,"Fertility rate, total (births per woman)",1960
SM.POP.TOTL.ZS,ERI,International migrant stock (% of population),1960
SM.POP.TOTL,ERI,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,ERI,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,ERI,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,ERI,"Life expectancy at birth, total (years)",1960
IT.CEL.SETS,ERI,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,ERI,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,ERI,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,ERI,"Mortality rate, adult, male (per 1,000 male adults)",1960
PA.NUS.FCRF,ERI,"Official exchange rate (LCU per US$, period average)",1960
SP.POP.65UP.TO.ZS,ERI,Population ages 65 and above (% of total),1960
SP.POP.GROW,ERI,Population growth (annual %),1960
EN.URB.LCTY,ERI,Population in largest city,1960
EN.URB.LCTY.UR.ZS,ERI,Population in the largest city (% of urban population),1960
SP.POP.0014.TO.ZS,ERI,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,ERI,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,ERI,"Population, female (% of total)",1960
SP.POP.TOTL,ERI,"Population, total",1960
SP.RUR.TOTL,ERI,Rural population,1960
SP.RUR.TOTL.ZS,ERI,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,ERI,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,ERI,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,ERI,"Survival to age 65, male (% of cohort)",1960
SP.URB.TOTL,ERI,Urban population,1960
SP.URB.TOTL.IN.ZS,ERI,Urban population (% of total),1960
SP.URB.GROW,ERI,Urban population growth (annual %),1960
SP.ADO.TFRT,EST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,EST,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,EST,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,EST,"Age dependency ratio, young (% of working-age population)",1960
SP.DYN.CBRT.IN,EST,"Birth rate, crude (per 1,000 people)",1960
SP.DYN.CDRT.IN,EST,"Death rate, crude (per 1,000 people)",1960
PA.NUS.ATLS,EST,DEC alternative conversion factor (LCU per US$),1960
SP.DYN.TFRT.IN,EST,"Fertility rate, total (births per woman)",1960
SP.DYN.LE00.FE.IN,EST,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,EST,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,EST,"Life expectancy at birth, total (years)",1960
IT.CEL.SETS,EST,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,EST,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,EST,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,EST,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.POP.65UP.TO.ZS,EST,Population ages 65 and above (% of total),1960
SP.POP.GROW,EST,Population growth (annual %),1960
EN.URB.LCTY,EST,Population in largest city,1960
EN.URB.LCTY.UR.ZS,EST,Population in the largest city (% of urban population),1960
SP.POP.0014.TO.ZS,EST,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,EST,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,EST,"Population, female (% of total)",1960
SP.POP.TOTL,EST,"Population, total",1960
SP.RUR.TOTL,EST,Rural population,1960
SP.RUR.TOTL.ZS,EST,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,EST,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,EST,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,EST,"Survival to age 65, male (% of cohort)",1960
SP.URB.TOTL,EST,Urban population,1960
SP.URB.TOTL.IN.ZS,EST,Urban population (% of total),1960
SP.URB.GROW,EST,Urban population growth (annual %),1960
SP.ADO.TFRT,ETH,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,ETH,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,ETH,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,ETH,"Age dependency ratio, young (% of working-age population)",1960
MS.MIL.MPRT.KD,ETH,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,ETH,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KT,ETH,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,ETH,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,ETH,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,ETH,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,ETH,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,ETH,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,ETH,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,ETH,CO2 emissions from solid fuel consumption (kt),1960
SP.DYN.CDRT.IN,ETH,"Death rate, crude (per 1,000 people)",1960
PA.NUS.ATLS,ETH,DEC alternative conversion factor (LCU per US$),1960
SP.DYN.TFRT.IN,ETH,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,ETH,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,ETH,Fixed telephone subscriptions (per 100 people),1960
SH.MED.BEDS.ZS,ETH,"Hospital beds (per 1,000 people)",1960
SM.POP.TOTL.ZS,ETH,International migrant stock (% of population),1960
SM.POP.TOTL,ETH,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,ETH,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,ETH,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,ETH,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,ETH,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,ETH,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,ETH,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R3.ZS,ETH,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,ETH,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,ETH,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.WR.ZS,ETH,Merchandise exports to developing economies within region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,ETH,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,ETH,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,ETH,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,ETH,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,ETH,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R4.ZS,ETH,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,ETH,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,ETH,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.WR.ZS,ETH,Merchandise imports from developing economies within region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,ETH,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,ETH,Merchandise imports from high-income economies (% of total merchandise imports),1960
IT.CEL.SETS,ETH,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,ETH,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,ETH,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,ETH,"Mortality rate, adult, male (per 1,000 male adults)",1960
DC.DAC.DEUL.CD,ETH,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,ETH,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,ETH,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.SWEL.CD,ETH,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.TOTL.CD,ETH,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.USAL.CD,ETH,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.PC.ZS,ETH,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,ETH,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,ETH,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,ETH,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,ETH,Net official development assistance received (current US$),1960
PA.NUS.FCRF,ETH,"Official exchange rate (LCU per US$, period average)",1960
SH.MED.PHYS.ZS,ETH,"Physicians (per 1,000 people)",1960
SP.POP.65UP.TO.ZS,ETH,Population ages 65 and above (% of total),1960
SP.POP.GROW,ETH,Population growth (annual %),1960
EN.URB.LCTY,ETH,Population in largest city,1960
EN.URB.LCTY.UR.ZS,ETH,Population in the largest city (% of urban population),1960
EN.URB.MCTY,ETH,Population in urban agglomerations of more than 1 million,1960
EN.URB.MCTY.TL.ZS,ETH,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,ETH,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,ETH,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,ETH,"Population, female (% of total)",1960
SP.POP.TOTL,ETH,"Population, total",1960
SP.RUR.TOTL,ETH,Rural population,1960
SP.RUR.TOTL.ZS,ETH,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,ETH,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,ETH,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,ETH,"Survival to age 65, male (% of cohort)",1960
FI.RES.TOTL.CD,ETH,"Total reserves (includes gold, current US$)",1960
FI.RES.XGLD.CD,ETH,Total reserves minus gold (current US$),1960
SP.URB.TOTL,ETH,Urban population,1960
SP.URB.TOTL.IN.ZS,ETH,Urban population (% of total),1960
SP.URB.GROW,ETH,Urban population growth (annual %),1960
EN.ATM.CO2E.KT,FRO,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,FRO,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,FRO,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,FRO,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,FRO,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,FRO,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,FRO,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,FRO,CO2 emissions from solid fuel consumption (kt),1960
IT.MLT.MAIN,FRO,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,FRO,Fixed telephone subscriptions (per 100 people),1960
NY.GNP.MKTP.CN,FRO,GNI (current LCU),1960
NY.GNP.PCAP.CN,FRO,GNI per capita (current LCU),1960
SM.POP.TOTL.ZS,FRO,International migrant stock (% of population),1960
SM.POP.TOTL,FRO,"International migrant stock, total",1960
IT.CEL.SETS,FRO,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,FRO,Mobile cellular subscriptions (per 100 people),1960
SP.POP.GROW,FRO,Population growth (annual %),1960
SP.POP.TOTL,FRO,"Population, total",1960
SP.RUR.TOTL,FRO,Rural population,1960
SP.RUR.TOTL.ZS,FRO,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,FRO,Rural population growth (annual %),1960
SP.URB.TOTL,FRO,Urban population,1960
SP.URB.TOTL.IN.ZS,FRO,Urban population (% of total),1960
SP.URB.GROW,FRO,Urban population growth (annual %),1960
SP.ADO.TFRT,FJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,FJI,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,FJI,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,FJI,"Age dependency ratio, young (% of working-age population)",1960
SP.DYN.CBRT.IN,FJI,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,FJI,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,FJI,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,FJI,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,FJI,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,FJI,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,FJI,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,FJI,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,FJI,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,FJI,CO2 emissions from solid fuel consumption (kt),1960
SP.DYN.CDRT.IN,FJI,"Death rate, crude (per 1,000 people)",1960
PA.NUS.ATLS,FJI,DEC alternative conversion factor (LCU per US$),1960
NY.GDP.DISC.CN,FJI,Discrepancy in expenditure estimate of GDP (current LCU),1960
NY.EXP.CAPM.KN,FJI,Exports as a capacity to import (constant LCU),1960
NE.EXP.GNFS.ZS,FJI,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.KN,FJI,Exports of goods and services (constant LCU),1960
NE.EXP.GNFS.CN,FJI,Exports of goods and services (current LCU),1960
NE.EXP.GNFS.CD,FJI,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,FJI,External balance on goods and services (% of GDP),1960
NE.RSB.GNFS.CN,FJI,External balance on goods and services (current LCU),1960
NE.RSB.GNFS.CD,FJI,External balance on goods and services (current US$),1960
SP.DYN.TFRT.IN,FJI,"Fertility rate, total (births per woman)",1960
NE.CON.TOTL.CN,FJI,Final consumption expenditure (current LCU),1960
NE.CON.TOTL.CD,FJI,Final consumption expenditure (current US$),1960
NE.CON.TETC.ZS,FJI,"Final consumption expenditure, etc. (% of GDP)",1960
NE.CON.TETC.KN,FJI,"Final consumption expenditure, etc. (constant LCU)",1960
NE.CON.TETC.CN,FJI,"Final consumption expenditure, etc. (current LCU)",1960
NE.CON.TETC.CD,FJI,"Final consumption expenditure, etc. (current US$)",1960
IT.MLT.MAIN,FJI,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,FJI,Fixed telephone subscriptions (per 100 people),1960
NY.GDP.MKTP.KN,FJI,GDP (constant LCU),1960
NY.GDP.MKTP.CN,FJI,GDP (current LCU),1960
NY.GDP.MKTP.KD,FJI,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,FJI,GDP at market prices (current US$),1960
NY.GDP.DEFL.ZS,FJI,GDP deflator (base year varies by country),1960
NY.GDP.PCAP.KD,FJI,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.KN,FJI,GDP per capita (constant LCU),1960
NY.GDP.PCAP.CN,FJI,GDP per capita (current LCU),1960
NY.GDP.PCAP.CD,FJI,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,FJI,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.KN,FJI,General government final consumption expenditure (constant LCU),1960
NE.CON.GOVT.CN,FJI,General government final consumption expenditure (current LCU),1960
NE.CON.GOVT.CD,FJI,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.KN,FJI,GNI (constant LCU),1960
NY.GNP.MKTP.CN,FJI,GNI (current LCU),1960
NY.GNP.MKTP.CD,FJI,GNI (current US$),1960
NY.GNP.PCAP.KN,FJI,GNI per capita (constant LCU),1960
NY.GNP.PCAP.CN,FJI,GNI per capita (current LCU),1960
NE.GDI.TOTL.ZS,FJI,Gross capital formation (% of GDP),1960
NE.GDI.TOTL.KN,FJI,Gross capital formation (constant LCU),1960
NE.GDI.TOTL.CN,FJI,Gross capital formation (current LCU),1960
NE.GDI.TOTL.CD,FJI,Gross capital formation (current US$),1960
NY.GDY.TOTL.KN,FJI,Gross domestic income (constant LCU),1960
NY.GDS.TOTL.ZS,FJI,Gross domestic savings (% of GDP),1960
NY.GDS.TOTL.CN,FJI,Gross domestic savings (current LCU),1960
NY.GDS.TOTL.CD,FJI,Gross domestic savings (current US$),1960
NE.DAB.TOTL.ZS,FJI,Gross national expenditure (% of GDP),1960
NE.DAB.TOTL.KN,FJI,Gross national expenditure (constant LCU),1960
NE.DAB.TOTL.CN,FJI,Gross national expenditure (current LCU),1960
NE.DAB.TOTL.CD,FJI,Gross national expenditure (current US$),1960
NE.DAB.DEFL.ZS,FJI,Gross national expenditure deflator (base year varies by country),1960
NY.GDP.FCST.KD,FJI,Gross value added at factor cost (constant 2005 US$),1960
NY.GDP.FCST.KN,FJI,Gross value added at factor cost (constant LCU),1960
NY.GDP.FCST.CN,FJI,Gross value added at factor cost (current LCU),1960
NY.GDP.FCST.CD,FJI,Gross value added at factor cost (current US$),1960
SH.MED.BEDS.ZS,FJI,"Hospital beds (per 1,000 people)",1960
NE.CON.PRVT.CN,FJI,Household final consumption expenditure (current LCU),1960
NE.CON.PRVT.CD,FJI,Household final consumption expenditure (current US$),1960
NE.CON.PETC.ZS,FJI,"Household final consumption expenditure, etc. (% of GDP)",1960
NE.CON.PETC.KN,FJI,"Household final consumption expenditure, etc. (constant LCU)",1960
NE.CON.PETC.CN,FJI,"Household final consumption expenditure, etc. (current LCU)",1960
NE.CON.PETC.CD,FJI,"Household final consumption expenditure, etc. (current US$)",1960
NE.IMP.GNFS.ZS,FJI,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.KN,FJI,Imports of goods and services (constant LCU),1960
NE.IMP.GNFS.CN,FJI,Imports of goods and services (current LCU),1960
NE.IMP.GNFS.CD,FJI,Imports of goods and services (current US$),1960
SM.POP.TOTL.ZS,FJI,International migrant stock (% of population),1960
SM.POP.TOTL,FJI,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,FJI,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,FJI,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,FJI,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,FJI,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,FJI,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,FJI,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,FJI,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,FJI,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.WR.ZS,FJI,Merchandise exports to developing economies within region (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,FJI,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,FJI,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,FJI,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,FJI,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,FJI,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,FJI,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,FJI,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.WR.ZS,FJI,Merchandise imports from developing economies within region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,FJI,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,FJI,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,FJI,Merchandise trade (% of GDP),1960
IT.CEL.SETS,FJI,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,FJI,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,FJI,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,FJI,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.DYN.IMRT.IN,FJI,"Mortality rate, infant (per 1,000 live births)",1960
SH.DYN.MORT,FJI,"Mortality rate, under-5 (per 1,000)",1960
DC.DAC.TOTL.CD,FJI,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,FJI,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
NY.GSR.NFCY.CN,FJI,Net income from abroad (current LCU),1960
NY.GSR.NFCY.CD,FJI,Net income from abroad (current US$),1960
DT.ODA.ODAT.GN.ZS,FJI,Net ODA received (% of GNI),1960
DT.ODA.ODAT.GI.ZS,FJI,Net ODA received (% of gross capital formation),1960
DT.ODA.ODAT.PC.ZS,FJI,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,FJI,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,FJI,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,FJI,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,FJI,Net official development assistance received (current US$),1960
NY.TAX.NIND.KN,FJI,Net taxes on products (constant LCU),1960
NY.TAX.NIND.CN,FJI,Net taxes on products (current LCU),1960
NY.TAX.NIND.CD,FJI,Net taxes on products (current US$),1960
SH.DTH.IMRT,FJI,Number of infant deaths,1960
SH.DTH.MORT,FJI,Number of under-five deaths,1960
PA.NUS.FCRF,FJI,"Official exchange rate (LCU per US$, period average)",1960
SH.MED.PHYS.ZS,FJI,"Physicians (per 1,000 people)",1960
SP.POP.65UP.TO.ZS,FJI,Population ages 65 and above (% of total),1960
SP.POP.GROW,FJI,Population growth (annual %),1960
SP.POP.0014.TO.ZS,FJI,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,FJI,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,FJI,"Population, female (% of total)",1960
SP.POP.TOTL,FJI,"Population, total",1960
SP.RUR.TOTL,FJI,Rural population,1960
SP.RUR.TOTL.ZS,FJI,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,FJI,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,FJI,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,FJI,"Survival to age 65, male (% of cohort)",1960
NY.TTF.GNFS.KN,FJI,Terms of trade adjustment (constant LCU),1960
NE.TRD.GNFS.ZS,FJI,Trade (% of GDP),1960
SP.URB.TOTL,FJI,Urban population,1960
SP.URB.TOTL.IN.ZS,FJI,Urban population (% of total),1960
SP.URB.GROW,FJI,Urban population growth (annual %),1960
SP.ADO.TFRT,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,FIN,Age dependency ratio (% of working-age population),1960
